number,x,y,z,qx,qy,qz,qw,attributes
686,14.9335,216.342,9.56615,0.0275173,0.00741805,-0.640203,0.767712,
687,15.1246,215.325,9.4957,0.0303126,0.0140635,-0.651086,0.758254,
688,15.2673,214.306,9.40749,0.0340774,0.0154523,-0.668876,0.742423,
689,15.3772,213.266,9.30238,0.0299988,0.0169836,-0.691617,0.72143,
690,15.4832,212.21,9.22564,0.0384318,0.0182963,-0.652666,0.756434,
691,15.6082,211.187,9.12387,0.0339625,0.0179193,-0.660712,0.74968,
692,15.698,210.162,9.04682,0.0270544,0.0140234,-0.686628,0.726371,
693,15.7486,209.107,8.97148,0.0255752,0.0165665,-0.69877,0.71469,
694,15.8682,208.046,8.88541,0.0311277,0.0174155,-0.648356,0.760516,
695,16.066,207.01,8.82314,0.0239482,0.0204909,-0.64108,0.76681,
696,16.2677,205.878,8.74864,0.0242079,0.0216707,-0.656236,0.75387,
697,16.3915,204.83,8.67424,0.0210215,0.0260148,-0.677968,0.734323,
698,16.4758,203.798,8.55968,0.0238695,0.019485,-0.669489,0.742179,
699,16.5862,202.751,8.47453,0.0245019,0.0208678,-0.673166,0.738801,
700,16.7145,201.705,8.38975,0.024608,0.019232,-0.650899,0.758513,
701,16.9064,200.649,8.29877,0.0198628,0.0148298,-0.645764,0.763125,
702,17.069,199.638,8.22542,0.0246736,0.018634,-0.653668,0.7561,
703,17.2009,198.605,8.13737,0.0265653,0.00898883,-0.650804,0.758731,
704,17.3156,197.593,8.07539,0.022978,0.0152016,-0.662324,0.748688,
705,17.4331,196.58,8.00862,0.0252416,0.0194961,-0.681681,0.730948,
706,17.6217,195.588,7.89462,0.0278101,0.0116392,-0.639359,0.768334,
707,17.7517,194.534,7.79359,0.0324911,0.00613863,-0.617938,0.785559,
708,17.9712,193.513,7.70885,0.0294782,0.0114175,-0.688446,0.724616,
709,17.9734,192.44,7.62513,0.0329852,0.00829705,-0.656121,0.75393,
710,18.275,191.439,7.57865,0.0309603,0.0110908,-0.64027,0.767438,
711,18.4502,190.437,7.50991,0.0304264,0.0138483,-0.6516,0.757839,
712,18.612,189.397,7.42001,0.0263652,0.0106281,-0.672633,0.739435,
713,18.6609,188.377,7.31699,0.0348311,0.0111878,-0.693865,0.719142,
714,18.7497,187.342,7.2467,0.0317868,0.0123642,-0.686272,0.726558,
715,18.8204,186.344,7.16359,0.0316552,0.0105034,-0.681644,0.730908,
716,18.9484,185.3,7.09238,0.0298285,0.00903148,-0.650942,0.758497,
717,19.0641,184.269,6.9897,0.034955,0.0105001,-0.670689,0.740817,
718,19.1367,183.233,6.90489,0.0332121,0.010162,-0.692676,0.720417,
719,19.1768,182.218,6.83597,0.035937,0.00784237,-0.670475,0.741013,
720,19.2916,181.22,6.75857,0.0346949,0.00911699,-0.663436,0.747374,
721,19.4491,180.179,6.64464,0.0374813,0.00670349,-0.660968,0.749421,
722,19.6021,179.176,6.56311,0.0382654,0.0016564,-0.604525,0.795653,
723,19.7934,178.136,6.51134,-0.0121404,-0.0388907,-0.67647,0.735384,
724,19.8444,177.106,6.52068,0.0320718,0.00866262,-0.676418,0.735753,
725,19.9174,176.053,6.45431,0.0280693,0.0108063,-0.695618,0.717785,
726,19.9662,175.027,6.36669,0.0328917,0.0114403,-0.659738,0.750721,
727,20.0468,173.983,6.30362,0.0288352,0.0154188,-0.689577,0.723461,
728,20.1593,172.942,6.20666,0.0297415,0.0128184,-0.668073,0.743394,
729,20.3474,171.943,6.11922,0.0302053,0.0127983,-0.632775,0.773639,
730,20.5624,170.942,6.0337,0.0330858,0.0161063,-0.637527,0.769554,
731,20.6632,169.942,5.93518,0.0335818,0.0190993,-0.683584,0.728826,
732,20.6844,168.893,5.85657,0.0363533,0.013173,-0.689549,0.72322,
733,20.6589,167.869,5.76024,0.0315778,0.0109037,-0.745798,0.66534,
734,20.4993,166.868,5.66631,0.0325495,0.0112292,-0.772786,0.633717,
735,20.2192,165.872,5.60404,0.0281338,0.0165737,-0.812779,0.581649,
736,19.7791,164.958,5.51556,0.0225207,0.0198506,-0.864101,0.502414,
737,19.2546,164.087,5.43981,0.0259343,0.0200883,-0.843261,0.536473,
738,18.7529,163.147,5.33665,0.0210809,0.0210087,-0.87621,0.480991,
739,18.1897,162.285,5.2574,0.0246726,0.0215952,-0.884029,0.466261,
740,17.8876,161.295,5.17701,0.0232807,0.0063854,-0.767324,0.640826,
741,17.7777,160.26,5.07701,0.0290998,0.0129374,-0.746849,0.66424,
742,17.8121,159.243,4.99872,0.0362169,-0.000613944,-0.573385,0.818477,
743,18.2157,158.263,4.93223,0.0370783,0.000373965,-0.586431,0.809138,
744,18.5158,157.301,4.86162,0.0387766,-0.000358826,-0.602172,0.797395,
745,18.7617,156.333,4.80878,0.0361505,0.000452804,-0.628804,0.776734,
746,18.9394,155.312,4.73143,0.0359214,0.00745646,-0.665625,0.745376,
747,19.0429,154.255,4.65835,0.0327017,0.00507705,-0.662182,0.748644,
748,19.1837,153.208,4.58848,0.0348552,0.000627755,-0.617345,0.785916,
749,19.4203,152.202,4.51711,0.0308047,0.0015125,-0.613017,0.789465,
750,19.6916,151.228,4.44898,0.0310039,-0.00121529,-0.605489,0.795245,
751,19.9931,150.205,4.38843,0.0305626,0.000778396,-0.617441,0.785986,
752,20.233,149.184,4.30783,0.0332653,0.00568391,-0.636648,0.770395,
753,20.4414,148.155,4.2505,0.0338636,0.00307703,-0.581532,0.812799,
754,20.7946,147.151,4.18575,0.0335503,0.000647022,-0.574204,0.818035,
755,21.1146,146.133,4.10729,0.0329891,0.00969177,-0.591152,0.805822,
756,21.4623,145.182,4.03921,0.0402684,-0.000473865,-0.572548,0.818883,
757,22.0114,144.286,3.96911,0.031789,-0.000788396,-0.560132,0.827756,
758,22.4867,143.377,3.91735,0.0325645,-0.00294287,-0.492064,0.86994,
759,22.8768,142.41,3.85473,0.0309504,-0.00173915,-0.548713,0.835461,
760,23.1695,141.424,3.78388,0.0306846,0.00335942,-0.570343,0.820805,
761,23.453,140.457,3.73535,0.0290838,0.00172892,-0.5647,0.824794,
762,23.6293,139.445,3.67561,0.0296013,0.000888314,-0.62014,0.783931,
763,24.0162,138.481,3.61625,0.0296625,0.00376151,-0.589505,0.807236,
764,24.39,137.541,3.53141,0.0352655,0.00557085,-0.567056,0.822901,
765,24.7622,136.562,3.48128,0.0316304,0.00407142,-0.5813,0.813048,
766,25.0524,135.593,3.40701,0.0338922,0.00709856,-0.60799,0.793183,
767,25.3182,134.615,3.33407,0.0273704,0.0116387,-0.709246,0.704337,
768,24.7817,133.755,3.2798,0.00163641,0.0288287,-0.969975,0.241544,
769,23.7436,133.495,3.2149,-0.00657422,0.0364503,-0.998515,0.0399819,
770,22.66,133.431,3.26474,-0.0745726,0.0374383,-0.996497,-0.00435453,
771,21.6358,133.363,3.31039,-0.0296403,0.0402195,-0.998296,0.0307413,
772,20.5709,133.287,3.32784,-0.0414023,0.0346569,-0.997957,0.0342173,
773,19.535,133.21,3.34235,-0.0426935,0.0312317,-0.998122,0.0309772,
774,18.5314,133.094,3.38073,-0.0407981,0.0357946,-0.995996,0.0707622,
775,17.464,132.966,3.42203,-0.0453574,0.0346066,-0.997225,0.0475304,
776,16.4282,132.873,3.45285,-0.0473611,0.033601,-0.996705,0.0570489,
777,15.4062,132.762,3.51556,-0.043637,0.033958,-0.996682,0.0596817,
778,14.3633,132.653,3.54926,-0.0486049,0.033036,-0.994771,0.0832188,
779,13.3416,132.507,3.60945,-0.0471243,0.0351929,-0.995292,0.0773326,
780,12.3149,132.401,3.65272,-0.0478443,0.0332002,-0.996842,0.0542256,
781,11.3164,132.299,3.69643,-0.0493839,0.0304135,-0.993871,0.0943663,
782,10.3062,132.081,3.78326,-0.0473496,0.0246197,-0.99316,0.103892,
783,9.28976,131.916,3.77458,-0.0182871,0.0322442,-0.997224,0.0645018,
784,8.25263,131.869,3.76007,-0.0173193,0.0280926,-0.999441,-0.00309709,
785,7.27094,132.234,3.80168,-0.0177891,0.0313399,-0.952388,-0.302735,
786,6.62573,133.002,3.84698,-0.0251257,0.0272897,-0.872025,-0.488036,
787,6.37819,134,3.91134,-0.0339404,0.0247863,-0.667624,-0.743297,
788,6.62662,135.004,3.98986,-0.0362727,0.0218495,-0.597302,-0.800884,
789,7.08991,135.904,4.04019,-0.0389735,0.0114109,-0.42282,-0.905295,
790,7.78648,136.641,4.08341,-0.0370669,0.0276279,-0.364878,-0.929907,
791,8.57297,137.356,4.17414,-0.0339161,0.0231667,-0.352846,-0.934778,
792,9.3924,137.943,4.22933,-0.0416622,0.0240957,-0.222527,-0.97373,
793,10.3228,138.355,4.28401,-0.0399888,0.0225529,-0.274698,-0.960449,
794,11.2573,138.744,4.35552,-0.044776,0.0253087,-0.190209,-0.980401,
795,12.0303,139.377,4.45431,-0.037665,0.0360856,-0.513944,-0.856268,
796,12.5305,140.26,4.53588,-0.0253838,0.0378225,-0.573351,-0.818039,
797,12.9503,141.178,4.56615,-0.0221812,0.036035,-0.629637,-0.775706,
798,13.0314,142.186,4.6568,-0.0320157,0.0421786,-0.636917,-0.769097,
799,13.1774,143.213,4.73538,-0.0302764,0.039272,-0.671563,-0.739274,
800,12.8014,144.185,4.80926,-0.00909164,0.0368012,-0.916646,-0.397888,
801,11.829,144.42,4.7855,0.00281116,0.0392918,-0.997189,-0.0639333,
802,10.7863,144.365,4.77384,0.00753004,0.0454291,-0.998503,0.0287334,
803,9.77045,144.326,4.71984,-0.0025239,0.0406428,-0.999182,-0.00180657,
804,8.77092,144.249,4.68143,0.00670486,0.0362426,-0.99484,0.0945653,
805,7.76467,144.081,4.62937,0.00580272,0.0347244,-0.995198,0.0910237,
806,6.73289,143.932,4.57591,0.00911961,0.0315994,-0.997162,0.0677981,
807,5.6899,143.845,4.54554,0.0077793,0.0337572,-0.998498,0.0425584,
808,4.57165,143.788,4.49594,0.00247483,0.031286,-0.999436,0.012065,
809,3.50213,144.014,4.42037,-0.00856429,0.0391383,-0.984779,-0.168956,
810,2.54035,144.351,4.41906,-0.010312,0.0364541,-0.964021,-0.263126,
811,1.6879,144.962,4.46968,-0.0185035,0.0397938,-0.877009,-0.478518,
812,1.11793,145.815,4.50758,-0.0203833,0.0367157,-0.878041,-0.476725,
813,0.508279,146.763,4.56651,-0.0215608,0.0413464,-0.8373,-0.544809,
814,0.0437332,147.696,4.64045,-0.0251863,0.0404068,-0.751624,-0.657844,
815,-0.0935472,148.723,4.72003,-0.0288987,0.0428248,-0.728099,-0.683548,
816,-0.129461,149.733,4.79083,-0.0310006,0.0417854,-0.700387,-0.711852,
817,0.42285,150.661,4.90199,-0.0408062,0.041657,-0.444841,-0.893679,
818,1.14082,151.417,4.95619,-0.044873,0.0394579,-0.282719,-0.957345,
819,2.0997,151.812,5.04148,-0.0496563,0.0356497,-0.120815,-0.990773,
820,3.09373,152.003,5.09626,-0.048558,0.0370326,-0.112179,-0.9918,
821,4.21745,152.208,5.22607,-0.0523664,0.0398246,-0.0708355,-0.995343,
822,5.2203,152.335,5.23743,-0.063901,0.0363419,-0.04728,-0.996181,
823,6.27672,152.363,5.29021,-0.0514479,0.0350922,-0.0140268,-0.997957,
824,7.28973,152.355,5.298,-0.0473875,0.0288515,0.0309882,-0.997986,
825,8.31459,152.489,5.36577,-0.0454562,0.0378681,-0.113773,-0.991748,
826,9.29857,152.683,5.3162,-0.0459193,0.0344212,-0.119791,-0.991135,
827,10.2425,152.996,5.45424,-0.0624587,0.0325544,-0.118978,-0.990416,
828,11.2363,152.787,5.5346,-0.0291065,0.0295717,0.2217,-0.974228,
829,11.8318,151.896,5.52142,0.0304233,0.0456426,0.674717,-0.736058,
